# OpenSignals Text File Format. Version 1
# {"98:D3:B1:FD:3D:A9": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:B1:FD:3D:A9", "device connection": "BTH98:D3:B1:FD:3D:A9", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2023-4-14", "time": "12:34:31.257", "channels": [2], "sensor": ["ECGBIT"], "label": ["A2"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A2"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
7	0	0	0	0	511	
8	0	0	0	0	510	
9	0	0	0	0	510	
10	0	0	0	0	509	
11	0	0	0	0	509	
12	0	0	0	0	509	
13	0	0	0	0	509	
14	0	0	0	0	510	
15	0	0	0	0	510	
0	0	0	0	0	511	
1	0	0	0	0	511	
2	0	0	0	0	512	
3	0	0	0	0	512	
4	0	0	0	0	511	
5	0	0	0	0	512	
6	0	0	0	0	511	
7	0	0	0	0	511	
8	0	0	0	0	511	
9	0	0	0	0	511	
10	0	0	0	0	510	
11	0	0	0	0	510	
12	0	0	0	0	510	
13	0	0	0	0	510	
14	0	0	0	0	510	
15	0	0	0	0	510	
0	0	0	0	0	511	
1	0	0	0	0	512	
2	0	0	0	0	511	
3	0	0	0	0	512	
4	0	0	0	0	512	
5	0	0	0	0	511	
6	0	0	0	0	511	
7	0	0	0	0	510	
8	0	0	0	0	510	
9	0	0	0	0	509	
10	0	0	0	0	509	
11	0	0	0	0	509	
12	0	0	0	0	508	
13	0	0	0	0	508	
14	0	0	0	0	508	
15	0	0	0	0	508	
0	0	0	0	0	509	
1	0	0	0	0	509	
2	0	0	0	0	511	
3	0	0	0	0	511	
4	0	0	0	0	511	
5	0	0	0	0	511	
6	0	0	0	0	510	
7	0	0	0	0	510	
8	0	0	0	0	510	
9	0	0	0	0	509	
10	0	0	0	0	508	
11	0	0	0	0	508	
12	0	0	0	0	508	
13	0	0	0	0	508	
14	0	0	0	0	508	
15	0	0	0	0	508	
0	0	0	0	0	508	
1	0	0	0	0	509	
2	0	0	0	0	510	
3	0	0	0	0	511	
4	0	0	0	0	511	
5	0	0	0	0	512	
6	0	0	0	0	512	
7	0	0	0	0	512	
8	0	0	0	0	511	
9	0	0	0	0	511	
10	0	0	0	0	510	
11	0	0	0	0	510	
12	0	0	0	0	510	
13	0	0	0	0	509	
14	0	0	0	0	509	
15	0	0	0	0	510	
0	0	0	0	0	510	
1	0	0	0	0	510	
2	0	0	0	0	510	
3	0	0	0	0	511	
4	0	0	0	0	511	
5	0	0	0	0	512	
6	0	0	0	0	512	
7	0	0	0	0	512	
8	0	0	0	0	512	
9	0	0	0	0	511	
10	0	0	0	0	511	
11	0	0	0	0	511	
12	0	0	0	0	511	
13	0	0	0	0	511	
14	0	0	0	0	510	
15	0	0	0	0	510	
0	0	0	0	0	510	
1	0	0	0	0	510	
2	0	0	0	0	511	
3	0	0	0	0	511	
4	0	0	0	0	512	
5	0	0	0	0	512	
6	0	0	0	0	512	
7	0	0	0	0	512	
8	0	0	0	0	512	
9	0	0	0	0	511	
10	0	0	0	0	511	
11	0	0	0	0	510	
12	0	0	0	0	510	
13	0	0	0	0	509	
14	0	0	0	0	510	
15	0	0	0	0	510	
0	0	0	0	0	510	
1	0	0	0	0	510	
2	0	0	0	0	511	
3	0	0	0	0	511	
4	0	0	0	0	511	
5	0	0	0	0	512	
6	0	0	0	0	512	
7	0	0	0	0	512	
8	0	0	0	0	512	
9	0	0	0	0	512	
10	0	0	0	0	512	
11	0	0	0	0	511	
12	0	0	0	0	511	
13	0	0	0	0	511	
14	0	0	0	0	510	
15	0	0	0	0	510	
0	0	0	0	0	510	
1	0	0	0	0	510	
2	0	0	0	0	510	
3	0	0	0	0	511	
4	0	0	0	0	512	
5	0	0	0	0	512	
6	0	0	0	0	513	
7	0	0	0	0	514	
8	0	0	0	0	514	
9	0	0	0	0	514	
10	0	0	0	0	515	
11	0	0	0	0	515	
12	0	0	0	0	515	
13	0	0	0	0	515	
14	0	0	0	0	515	
15	0	0	0	0	515	
0	0	0	0	0	515	
1	0	0	0	0	515	
2	0	0	0	0	516	
3	0	0	0	0	517	
4	0	0	0	0	518	
5	0	0	0	0	519	
6	0	0	0	0	519	
7	0	0	0	0	519	
8	0	0	0	0	519	
9	0	0	0	0	520	
10	0	0	0	0	520	
11	0	0	0	0	520	
12	0	0	0	0	520	
13	0	0	0	0	520	
14	0	0	0	0	520	
15	0	0	0	0	521	
0	0	0	0	0	520	
1	0	0	0	0	520	
2	0	0	0	0	520	
3	0	0	0	0	521	
4	0	0	0	0	520	
5	0	0	0	0	520	
6	0	0	0	0	520	
7	0	0	0	0	520	
8	0	0	0	0	521	
9	0	0	0	0	520	
10	0	0	0	0	520	
11	0	0	0	0	520	
12	0	0	0	0	519	
13	0	0	0	0	519	
14	0	0	0	0	519	
15	0	0	0	0	518	
0	0	0	0	0	517	
1	0	0	0	0	516	
2	0	0	0	0	516	
3	0	0	0	0	516	
4	0	0	0	0	516	
5	0	0	0	0	516	
6	0	0	0	0	516	
7	0	0	0	0	517	
8	0	0	0	0	517	
9	0	0	0	0	516	
10	0	0	0	0	516	
11	0	0	0	0	515	
12	0	0	0	0	515	
13	0	0	0	0	514	
14	0	0	0	0	514	
15	0	0	0	0	513	
0	0	0	0	0	513	
1	0	0	0	0	512	
2	0	0	0	0	511	
3	0	0	0	0	511	
4	0	0	0	0	511	
5	0	0	0	0	512	
6	0	0	0	0	512	
7	0	0	0	0	512	
8	0	0	0	0	512	
9	0	0	0	0	512	
10	0	0	0	0	511	
11	0	0	0	0	511	
12	0	0	0	0	510	
13	0	0	0	0	509	
14	0	0	0	0	508	
15	0	0	0	0	508	
0	0	0	0	0	508	
1	0	0	0	0	506	
2	0	0	0	0	506	
3	0	0	0	0	505	
4	0	0	0	0	505	
5	0	0	0	0	505	
6	0	0	0	0	505	
7	0	0	0	0	506	
8	0	0	0	0	507	
9	0	0	0	0	507	
10	0	0	0	0	507	
11	0	0	0	0	507	
12	0	0	0	0	507	
13	0	0	0	0	507	
14	0	0	0	0	507	
15	0	0	0	0	507	
0	0	0	0	0	507	
1	0	0	0	0	506	
2	0	0	0	0	506	
3	0	0	0	0	506	
4	0	0	0	0	505	
5	0	0	0	0	506	
6	0	0	0	0	506	
7	0	0	0	0	506	
8	0	0	0	0	507	
9	0	0	0	0	508	
10	0	0	0	0	508	
11	0	0	0	0	509	
12	0	0	0	0	509	
13	0	0	0	0	509	
14	0	0	0	0	509	
15	0	0	0	0	509	
0	0	0	0	0	508	
1	0	0	0	0	508	
2	0	0	0	0	507	
3	0	0	0	0	507	
4	0	0	0	0	506	
5	0	0	0	0	506	
6	0	0	0	0	506	
7	0	0	0	0	506	
8	0	0	0	0	506	
9	0	0	0	0	507	
10	0	0	0	0	507	
11	0	0	0	0	508	
12	0	0	0	0	508	
13	0	0	0	0	508	
14	0	0	0	0	508	
15	0	0	0	0	508	
0	0	0	0	0	508	
1	0	0	0	0	507	
2	0	0	0	0	507	
3	0	0	0	0	507	
4	0	0	0	0	507	
5	0	0	0	0	507	
6	0	0	0	0	507	
7	0	0	0	0	507	
8	0	0	0	0	507	
9	0	0	0	0	508	
10	0	0	0	0	508	
11	0	0	0	0	508	
12	0	0	0	0	509	
13	0	0	0	0	509	
14	0	0	0	0	509	
15	0	0	0	0	510	
0	0	0	0	0	509	
1	0	0	0	0	508	
2	0	0	0	0	508	
3	0	0	0	0	508	
4	0	0	0	0	507	
5	0	0	0	0	507	
6	0	0	0	0	507	
7	0	0	0	0	507	
8	0	0	0	0	508	
9	0	0	0	0	508	
10	0	0	0	0	509	
11	0	0	0	0	509	
12	0	0	0	0	508	
13	0	0	0	0	508	
14	0	0	0	0	508	
15	0	0	0	0	508	
0	0	0	0	0	508	
1	0	0	0	0	508	
2	0	0	0	0	508	
3	0	0	0	0	508	
4	0	0	0	0	507	
5	0	0	0	0	507	
6	0	0	0	0	507	
7	0	0	0	0	507	
8	0	0	0	0	507	
9	0	0	0	0	508	
10	0	0	0	0	508	
11	0	0	0	0	509	
12	0	0	0	0	509	
13	0	0	0	0	509	
14	0	0	0	0	508	
15	0	0	0	0	507	
0	0	0	0	0	505	
1	0	0	0	0	504	
2	0	0	0	0	502	
3	0	0	0	0	500	
4	0	0	0	0	498	
5	0	0	0	0	496	
6	0	0	0	0	494	
7	0	0	0	0	492	
8	0	0	0	0	494	
9	0	0	0	0	495	
10	0	0	0	0	499	
11	0	0	0	0	502	
12	0	0	0	0	506	
13	0	0	0	0	509	
14	0	0	0	0	514	
15	0	0	0	0	519	
0	0	0	0	0	524	
1	0	0	0	0	527	
2	0	0	0	0	532	
3	0	0	0	0	536	
4	0	0	0	0	540	
5	0	0	0	0	544	
6	0	0	0	0	548	
7	0	0	0	0	552	
8	0	0	0	0	556	
9	0	0	0	0	560	
10	0	0	0	0	566	
11	0	0	0	0	569	
12	0	0	0	0	575	
13	0	0	0	0	579	
14	0	0	0	0	583	
15	0	0	0	0	588	
0	0	0	0	0	591	
1	0	0	0	0	592	
2	0	0	0	0	594	
3	0	0	0	0	594	
4	0	0	0	0	591	
5	0	0	0	0	588	
6	0	0	0	0	583	
7	0	0	0	0	579	
8	0	0	0	0	573	
9	0	0	0	0	568	
10	0	0	0	0	561	
11	0	0	0	0	557	
12	0	0	0	0	551	
13	0	0	0	0	546	
14	0	0	0	0	539	
15	0	0	0	0	535	
0	0	0	0	0	529	
1	0	0	0	0	523	
2	0	0	0	0	517	
3	0	0	0	0	511	
4	0	0	0	0	504	
5	0	0	0	0	499	
6	0	0	0	0	492	
7	0	0	0	0	487	
8	0	0	0	0	480	
9	0	0	0	0	474	
10	0	0	0	0	468	
11	0	0	0	0	463	
12	0	0	0	0	462	
13	0	0	0	0	461	
14	0	0	0	0	463	
15	0	0	0	0	464	
0	0	0	0	0	467	
1	0	0	0	0	469	
2	0	0	0	0	472	
3	0	0	0	0	475	
4	0	0	0	0	478	
5	0	0	0	0	480	
6	0	0	0	0	483	
7	0	0	0	0	486	
8	0	0	0	0	488	
9	0	0	0	0	490	
10	0	0	0	0	492	
11	0	0	0	0	494	
12	0	0	0	0	494	
13	0	0	0	0	495	
14	0	0	0	0	496	
15	0	0	0	0	496	
0	0	0	0	0	497	
1	0	0	0	0	498	
2	0	0	0	0	498	
3	0	0	0	0	498	
4	0	0	0	0	499	
5	0	0	0	0	499	
6	0	0	0	0	498	
7	0	0	0	0	498	
8	0	0	0	0	498	
9	0	0	0	0	498	
10	0	0	0	0	497	
11	0	0	0	0	497	
12	0	0	0	0	497	
13	0	0	0	0	498	
14	0	0	0	0	499	
15	0	0	0	0	499	
0	0	0	0	0	500	
1	0	0	0	0	500	
2	0	0	0	0	501	
3	0	0	0	0	501	
4	0	0	0	0	501	
5	0	0	0	0	501	
6	0	0	0	0	500	
7	0	0	0	0	500	
8	0	0	0	0	499	
9	0	0	0	0	499	
10	0	0	0	0	499	
11	0	0	0	0	499	
12	0	0	0	0	499	
13	0	0	0	0	500	
14	0	0	0	0	500	
15	0	0	0	0	500	
0	0	0	0	0	501	
1	0	0	0	0	501	
2	0	0	0	0	501	
3	0	0	0	0	501	
4	0	0	0	0	501	
5	0	0	0	0	501	
6	0	0	0	0	501	
7	0	0	0	0	501	
8	0	0	0	0	501	
9	0	0	0	0	501	
10	0	0	0	0	500	
11	0	0	0	0	501	
12	0	0	0	0	501	
13	0	0	0	0	502	
14	0	0	0	0	502	
15	0	0	0	0	503	
0	0	0	0	0	504	
1	0	0	0	0	504	
2	0	0	0	0	504	
3	0	0	0	0	505	
4	0	0	0	0	505	
5	0	0	0	0	504	
6	0	0	0	0	505	
7	0	0	0	0	505	
8	0	0	0	0	505	
9	0	0	0	0	504	
10	0	0	0	0	504	
11	0	0	0	0	504	
12	0	0	0	0	504	
13	0	0	0	0	504	
14	0	0	0	0	504	
15	0	0	0	0	505	
0	0	0	0	0	506	
1	0	0	0	0	507	
2	0	0	0	0	508	
3	0	0	0	0	508	
4	0	0	0	0	508	
5	0	0	0	0	508	
6	0	0	0	0	509	
7	0	0	0	0	509	
8	0	0	0	0	508	
9	0	0	0	0	508	
10	0	0	0	0	508	
11	0	0	0	0	508	
12	0	0	0	0	508	
13	0	0	0	0	508	
14	0	0	0	0	508	
15	0	0	0	0	508	
0	0	0	0	0	509	
1	0	0	0	0	509	
2	0	0	0	0	510	
3	0	0	0	0	511	
4	0	0	0	0	511	
5	0	0	0	0	511	
6	0	0	0	0	511	
7	0	0	0	0	512	
8	0	0	0	0	511	
9	0	0	0	0	511	
10	0	0	0	0	511	
11	0	0	0	0	510	
12	0	0	0	0	510	
13	0	0	0	0	510	
14	0	0	0	0	510	
15	0	0	0	0	510	
0	0	0	0	0	511	
1	0	0	0	0	511	
2	0	0	0	0	512	
3	0	0	0	0	513	
4	0	0	0	0	513	
5	0	0	0	0	513	
6	0	0	0	0	514	
7	0	0	0	0	514	
8	0	0	0	0	514	
9	0	0	0	0	514	
10	0	0	0	0	513	
11	0	0	0	0	513	
12	0	0	0	0	512	
13	0	0	0	0	512	
14	0	0	0	0	511	
15	0	0	0	0	512	
0	0	0	0	0	512	
1	0	0	0	0	513	
2	0	0	0	0	513	
3	0	0	0	0	514	
4	0	0	0	0	514	
5	0	0	0	0	515	
6	0	0	0	0	515	
7	0	0	0	0	515	
8	0	0	0	0	515	
9	0	0	0	0	515	
10	0	0	0	0	515	
11	0	0	0	0	515	
12	0	0	0	0	514	
13	0	0	0	0	513	
14	0	0	0	0	513	
15	0	0	0	0	514	
0	0	0	0	0	513	
1	0	0	0	0	514	
2	0	0	0	0	514	
3	0	0	0	0	515	
4	0	0	0	0	515	
5	0	0	0	0	515	
6	0	0	0	0	515	
7	0	0	0	0	516	
8	0	0	0	0	516	
9	0	0	0	0	516	
10	0	0	0	0	516	
11	0	0	0	0	516	
12	0	0	0	0	516	
13	0	0	0	0	515	
14	0	0	0	0	515	
15	0	0	0	0	515	
0	0	0	0	0	515	
1	0	0	0	0	515	
2	0	0	0	0	515	
3	0	0	0	0	516	
4	0	0	0	0	516	
5	0	0	0	0	517	
6	0	0	0	0	518	
7	0	0	0	0	519	
8	0	0	0	0	518	
9	0	0	0	0	518	
10	0	0	0	0	518	
11	0	0	0	0	517	
12	0	0	0	0	517	
13	0	0	0	0	517	
14	0	0	0	0	517	
15	0	0	0	0	517	
0	0	0	0	0	517	
1	0	0	0	0	517	
2	0	0	0	0	517	
3	0	0	0	0	517	
4	0	0	0	0	518	
5	0	0	0	0	519	
6	0	0	0	0	519	
7	0	0	0	0	520	
8	0	0	0	0	520	
9	0	0	0	0	520	
10	0	0	0	0	520	
11	0	0	0	0	519	
12	0	0	0	0	519	
13	0	0	0	0	519	
14	0	0	0	0	518	
15	0	0	0	0	518	
0	0	0	0	0	518	
1	0	0	0	0	518	
2	0	0	0	0	518	
3	0	0	0	0	518	
4	0	0	0	0	518	
5	0	0	0	0	519	
6	0	0	0	0	519	
7	0	0	0	0	519	
8	0	0	0	0	520	
9	0	0	0	0	520	
10	0	0	0	0	520	
11	0	0	0	0	520	
12	0	0	0	0	520	
13	0	0	0	0	520	
14	0	0	0	0	519	
15	0	0	0	0	519	
0	0	0	0	0	519	
1	0	0	0	0	519	
2	0	0	0	0	519	
3	0	0	0	0	519	
4	0	0	0	0	520	
5	0	0	0	0	521	
6	0	0	0	0	522	
7	0	0	0	0	522	
8	0	0	0	0	523	
9	0	0	0	0	523	
10	0	0	0	0	523	
11	0	0	0	0	522	
12	0	0	0	0	522	
13	0	0	0	0	522	
14	0	0	0	0	522	
15	0	0	0	0	522	
0	0	0	0	0	521	
1	0	0	0	0	521	
2	0	0	0	0	521	
3	0	0	0	0	521	
4	0	0	0	0	522	
5	0	0	0	0	522	
6	0	0	0	0	523	
7	0	0	0	0	524	
8	0	0	0	0	524	
9	0	0	0	0	523	
10	0	0	0	0	524	
11	0	0	0	0	524	
12	0	0	0	0	524	
13	0	0	0	0	523	
14	0	0	0	0	521	
15	0	0	0	0	520	
0	0	0	0	0	520	
1	0	0	0	0	519	
2	0	0	0	0	518	
3	0	0	0	0	518	
4	0	0	0	0	517	
5	0	0	0	0	518	
6	0	0	0	0	517	
7	0	0	0	0	517	
8	0	0	0	0	516	
9	0	0	0	0	516	
10	0	0	0	0	516	
11	0	0	0	0	515	
12	0	0	0	0	515	
13	0	0	0	0	515	
14	0	0	0	0	514	
15	0	0	0	0	514	
0	0	0	0	0	513	
1	0	0	0	0	513	
2	0	0	0	0	512	
3	0	0	0	0	512	
4	0	0	0	0	512	
5	0	0	0	0	512	
6	0	0	0	0	512	
7	0	0	0	0	512	
8	0	0	0	0	512	
9	0	0	0	0	512	
10	0	0	0	0	512	
11	0	0	0	0	511	
12	0	0	0	0	510	
13	0	0	0	0	509	
14	0	0	0	0	508	
15	0	0	0	0	507	
0	0	0	0	0	506	
1	0	0	0	0	504	
2	0	0	0	0	503	
3	0	0	0	0	501	
4	0	0	0	0	500	
5	0	0	0	0	499	
6	0	0	0	0	498	
7	0	0	0	0	498	
8	0	0	0	0	497	
9	0	0	0	0	497	
10	0	0	0	0	497	
11	0	0	0	0	496	
12	0	0	0	0	496	
13	0	0	0	0	495	
14	0	0	0	0	494	
15	0	0	0	0	493	
0	0	0	0	0	492	
1	0	0	0	0	492	
2	0	0	0	0	491	
3	0	0	0	0	492	
4	0	0	0	0	491	
5	0	0	0	0	491	
6	0	0	0	0	491	
7	0	0	0	0	492	
8	0	0	0	0	492	
9	0	0	0	0	493	
10	0	0	0	0	494	
11	0	0	0	0	494	
12	0	0	0	0	495	
13	0	0	0	0	495	
14	0	0	0	0	495	
15	0	0	0	0	495	
0	0	0	0	0	494	
1	0	0	0	0	494	
2	0	0	0	0	493	
3	0	0	0	0	493	
4	0	0	0	0	493	
5	0	0	0	0	492	
6	0	0	0	0	493	
7	0	0	0	0	493	
8	0	0	0	0	494	
9	0	0	0	0	495	
10	0	0	0	0	495	
11	0	0	0	0	496	
12	0	0	0	0	496	
13	0	0	0	0	496	
14	0	0	0	0	496	
15	0	0	0	0	496	
0	0	0	0	0	497	
1	0	0	0	0	496	
2	0	0	0	0	496	
3	0	0	0	0	496	
4	0	0	0	0	497	
5	0	0	0	0	497	
6	0	0	0	0	497	
7	0	0	0	0	497	
8	0	0	0	0	497	
9	0	0	0	0	497	
10	0	0	0	0	498	
11	0	0	0	0	499	
12	0	0	0	0	499	
13	0	0	0	0	499	
14	0	0	0	0	500	
15	0	0	0	0	499	
0	0	0	0	0	499	
1	0	0	0	0	499	
2	0	0	0	0	499	
3	0	0	0	0	498	
4	0	0	0	0	498	
5	0	0	0	0	498	
6	0	0	0	0	498	
7	0	0	0	0	498	
8	0	0	0	0	499	
9	0	0	0	0	499	
10	0	0	0	0	499	
11	0	0	0	0	500	
12	0	0	0	0	500	
13	0	0	0	0	501	
14	0	0	0	0	502	
15	0	0	0	0	502	
0	0	0	0	0	501	
1	0	0	0	0	501	
2	0	0	0	0	501	
3	0	0	0	0	501	
4	0	0	0	0	501	
5	0	0	0	0	500	
6	0	0	0	0	500	
7	0	0	0	0	500	
8	0	0	0	0	500	
9	0	0	0	0	501	
10	0	0	0	0	501	
11	0	0	0	0	501	
12	0	0	0	0	502	
13	0	0	0	0	503	
14	0	0	0	0	504	
15	0	0	0	0	504	
0	0	0	0	0	504	
1	0	0	0	0	504	
2	0	0	0	0	504	
3	0	0	0	0	504	
4	0	0	0	0	503	
5	0	0	0	0	503	
6	0	0	0	0	503	
7	0	0	0	0	503	
8	0	0	0	0	504	
9	0	0	0	0	504	
10	0	0	0	0	504	
11	0	0	0	0	504	
12	0	0	0	0	504	
13	0	0	0	0	506	
14	0	0	0	0	506	
15	0	0	0	0	507	
0	0	0	0	0	507	
1	0	0	0	0	507	
2	0	0	0	0	507	
3	0	0	0	0	507	
4	0	0	0	0	507	
5	0	0	0	0	506	
6	0	0	0	0	506	
7	0	0	0	0	506	
8	0	0	0	0	505	
9	0	0	0	0	505	
10	0	0	0	0	506	
11	0	0	0	0	506	
12	0	0	0	0	506	
13	0	0	0	0	507	
14	0	0	0	0	507	
15	0	0	0	0	508	
0	0	0	0	0	508	
1	0	0	0	0	508	
2	0	0	0	0	507	
3	0	0	0	0	508	
4	0	0	0	0	508	
5	0	0	0	0	507	
6	0	0	0	0	506	
7	0	0	0	0	507	
8	0	0	0	0	506	
9	0	0	0	0	506	
10	0	0	0	0	506	
11	0	0	0	0	506	
12	0	0	0	0	506	
13	0	0	0	0	507	
14	0	0	0	0	507	
15	0	0	0	0	507	
0	0	0	0	0	508	
1	0	0	0	0	508	
2	0	0	0	0	508	
3	0	0	0	0	508	
4	0	0	0	0	508	
5	0	0	0	0	508	
6	0	0	0	0	507	
7	0	0	0	0	507	
8	0	0	0	0	506	
9	0	0	0	0	506	
10	0	0	0	0	505	
11	0	0	0	0	506	
12	0	0	0	0	506	
13	0	0	0	0	506	
14	0	0	0	0	507	
15	0	0	0	0	508	
0	0	0	0	0	508	
1	0	0	0	0	509	
2	0	0	0	0	510	
3	0	0	0	0	509	
4	0	0	0	0	510	
5	0	0	0	0	509	
6	0	0	0	0	509	
7	0	0	0	0	509	
8	0	0	0	0	508	
9	0	0	0	0	508	
10	0	0	0	0	507	
11	0	0	0	0	507	
12	0	0	0	0	507	
13	0	0	0	0	508	
14	0	0	0	0	508	
15	0	0	0	0	509	
0	0	0	0	0	509	
1	0	0	0	0	509	
2	0	0	0	0	509	
3	0	0	0	0	510	
4	0	0	0	0	510	
5	0	0	0	0	510	
6	0	0	0	0	509	
7	0	0	0	0	508	
8	0	0	0	0	508	
9	0	0	0	0	508	
10	0	0	0	0	507	
11	0	0	0	0	507	
12	0	0	0	0	508	
13	0	0	0	0	508	
14	0	0	0	0	508	
15	0	0	0	0	509	
0	0	0	0	0	509	
1	0	0	0	0	510	
2	0	0	0	0	511	
3	0	0	0	0	511	
4	0	0	0	0	511	
5	0	0	0	0	511	
6	0	0	0	0	511	
7	0	0	0	0	510	
8	0	0	0	0	509	
9	0	0	0	0	509	
10	0	0	0	0	508	
11	0	0	0	0	508	
12	0	0	0	0	508	
13	0	0	0	0	509	
14	0	0	0	0	509	
15	0	0	0	0	510	
0	0	0	0	0	510	
1	0	0	0	0	511	
2	0	0	0	0	511	
3	0	0	0	0	511	
4	0	0	0	0	510	
5	0	0	0	0	510	
6	0	0	0	0	510	
7	0	0	0	0	510	
8	0	0	0	0	510	
9	0	0	0	0	509	
10	0	0	0	0	509	
11	0	0	0	0	509	
12	0	0	0	0	509	
13	0	0	0	0	509	
14	0	0	0	0	509	
15	0	0	0	0	510	
0	0	0	0	0	510	
1	0	0	0	0	510	
2	0	0	0	0	510	
3	0	0	0	0	511	
4	0	0	0	0	512	
5	0	0	0	0	512	
6	0	0	0	0	512	
7	0	0	0	0	511	
8	0	0	0	0	511	
9	0	0	0	0	511	
10	0	0	0	0	511	
11	0	0	0	0	510	
12	0	0	0	0	509	
13	0	0	0	0	509	
14	0	0	0	0	508	
15	0	0	0	0	508	
0	0	0	0	0	509	
1	0	0	0	0	510	
2	0	0	0	0	511	
3	0	0	0	0	511	
4	0	0	0	0	512	
5	0	0	0	0	512	
6	0	0	0	0	512	
7	0	0	0	0	512	
8	0	0	0	0	512	
9	0	0	0	0	511	
10	0	0	0	0	511	
11	0	0	0	0	510	
12	0	0	0	0	510	
13	0	0	0	0	510	
14	0	0	0	0	510	
15	0	0	0	0	511	
0	0	0	0	0	511	
1	0	0	0	0	511	
2	0	0	0	0	511	
3	0	0	0	0	512	
4	0	0	0	0	513	
5	0	0	0	0	513	
6	0	0	0	0	513	
7	0	0	0	0	513	
8	0	0	0	0	512	
9	0	0	0	0	512	
10	0	0	0	0	512	
11	0	0	0	0	511	
12	0	0	0	0	511	
13	0	0	0	0	511	
14	0	0	0	0	511	
15	0	0	0	0	511	
0	0	0	0	0	510	
1	0	0	0	0	511	
2	0	0	0	0	512	
3	0	0	0	0	512	
4	0	0	0	0	513	
5	0	0	0	0	513	
6	0	0	0	0	513	
7	0	0	0	0	513	
8	0	0	0	0	513	
9	0	0	0	0	514	
10	0	0	0	0	513	
11	0	0	0	0	514	
12	0	0	0	0	512	
13	0	0	0	0	512	
14	0	0	0	0	512	
15	0	0	0	0	512	
0	0	0	0	0	512	
1	0	0	0	0	512	
2	0	0	0	0	512	
3	0	0	0	0	512	
4	0	0	0	0	513	
5	0	0	0	0	513	
6	0	0	0	0	513	
7	0	0	0	0	513	
8	0	0	0	0	513	
9	0	0	0	0	512	
10	0	0	0	0	512	
11	0	0	0	0	512	
12	0	0	0	0	512	
13	0	0	0	0	511	
14	0	0	0	0	511	
15	0	0	0	0	511	
0	0	0	0	0	511	
1	0	0	0	0	511	
2	0	0	0	0	511	
3	0	0	0	0	511	
4	0	0	0	0	512	
5	0	0	0	0	512	
6	0	0	0	0	512	
7	0	0	0	0	512	
8	0	0	0	0	512	
9	0	0	0	0	512	
10	0	0	0	0	513	
11	0	0	0	0	512	
12	0	0	0	0	512	
13	0	0	0	0	512	
14	0	0	0	0	512	
15	0	0	0	0	512	
0	0	0	0	0	511	
1	0	0	0	0	511	
2	0	0	0	0	512	
3	0	0	0	0	512	
4	0	0	0	0	513	
5	0	0	0	0	514	
6	0	0	0	0	514	
7	0	0	0	0	514	
8	0	0	0	0	515	
9	0	0	0	0	514	
10	0	0	0	0	514	
11	0	0	0	0	514	
12	0	0	0	0	513	
13	0	0	0	0	513	
14	0	0	0	0	512	
15	0	0	0	0	512	
0	0	0	0	0	512	
1	0	0	0	0	511	
2	0	0	0	0	512	
3	0	0	0	0	512	
4	0	0	0	0	512	
5	0	0	0	0	513	
6	0	0	0	0	513	
7	0	0	0	0	514	
8	0	0	0	0	514	
9	0	0	0	0	514	
10	0	0	0	0	514	
11	0	0	0	0	513	
12	0	0	0	0	512	
13	0	0	0	0	512	
14	0	0	0	0	512	
15	0	0	0	0	512	
0	0	0	0	0	511	
1	0	0	0	0	511	
2	0	0	0	0	511	
3	0	0	0	0	511	
4	0	0	0	0	512	
5	0	0	0	0	512	
6	0	0	0	0	513	
7	0	0	0	0	513	
8	0	0	0	0	513	
9	0	0	0	0	513	
10	0	0	0	0	513	
11	0	0	0	0	513	
12	0	0	0	0	512	
13	0	0	0	0	512	
14	0	0	0	0	512	
15	0	0	0	0	512	
0	0	0	0	0	511	
1	0	0	0	0	511	
2	0	0	0	0	511	
3	0	0	0	0	511	
4	0	0	0	0	511	
5	0	0	0	0	511	
6	0	0	0	0	511	
7	0	0	0	0	512	
8	0	0	0	0	513	
9	0	0	0	0	513	
10	0	0	0	0	513	
11	0	0	0	0	513	
12	0	0	0	0	512	
13	0	0	0	0	512	
14	0	0	0	0	512	
15	0	0	0	0	512	
0	0	0	0	0	511	
1	0	0	0	0	510	
2	0	0	0	0	510	
3	0	0	0	0	510	
4	0	0	0	0	511	
5	0	0	0	0	511	
6	0	0	0	0	512	
7	0	0	0	0	512	
8	0	0	0	0	512	
9	0	0	0	0	513	
10	0	0	0	0	513	
11	0	0	0	0	512	
12	0	0	0	0	512	
13	0	0	0	0	512	
14	0	0	0	0	512	
15	0	0	0	0	512	
0	0	0	0	0	511	
1	0	0	0	0	511	
2	0	0	0	0	511	
3	0	0	0	0	510	
4	0	0	0	0	510	
5	0	0	0	0	510	
6	0	0	0	0	511	
7	0	0	0	0	511	
8	0	0	0	0	512	
9	0	0	0	0	512	
10	0	0	0	0	513	
11	0	0	0	0	513	
12	0	0	0	0	513	
13	0	0	0	0	513	
14	0	0	0	0	513	
15	0	0	0	0	512	
0	0	0	0	0	512	
1	0	0	0	0	511	
2	0	0	0	0	511	
3	0	0	0	0	511	
